NAME,year,month,fire_count,avg_frp
Sonoma,2019,8,8,1.3825
Sonoma,2019,9,4,1.95
Sonoma,2019,10,1763,26.27334089619966
Sonoma,2019,11,2,1.03
Sonoma,2020,1,1,1.75
Sonoma,2020,2,28,4.8289285714285715
Sonoma,2020,3,16,6.864999999999999
Sonoma,2020,4,5,4.484
Sonoma,2020,5,6,3.7099999999999995
Sonoma,2020,6,2,0.63
Sonoma,2020,7,1,3.89
Sonoma,2020,8,1591,11.615160276555626
Sonoma,2020,9,727,19.413892709766163
Sonoma,2020,10,12,1.2983333333333333
Sonoma,2020,11,18,4.684444444444445
Sonoma,2020,12,13,3.9015384615384616
Stanislaus,2015,1,6,1.6683333333333332
Stanislaus,2015,2,20,5.169
Stanislaus,2015,3,7,6.374285714285714
Stanislaus,2015,4,17,4.970000000000001
Stanislaus,2015,5,6,1.2
Stanislaus,2015,6,10,2.8289999999999997
Stanislaus,2015,7,20,3.899
Stanislaus,2015,8,16,2.524375
Stanislaus,2015,9,8,2.2325
Stanislaus,2015,10,14,5.403571428571429
Stanislaus,2015,11,16,4.6625
Stanislaus,2015,12,7,4.288571428571429
Stanislaus,2016,1,4,2.5349999999999997
Stanislaus,2016,2,6,3.27
Stanislaus,2016,3,11,3.805454545454545
Stanislaus,2016,4,10,2.175
Stanislaus,2016,5,12,2.5941666666666667
Stanislaus,2016,6,25,4.8464
Stanislaus,2016,7,54,9.247777777777777
Stanislaus,2016,8,34,9.59529411764706
Stanislaus,2016,9,11,4.093636363636364
Stanislaus,2016,10,29,5.455172413793103
Stanislaus,2016,11,41,4.693658536585366
Stanislaus,2016,12,8,3.45
Stanislaus,2017,1,1,0.68
Stanislaus,2017,2,4,1.9575
Stanislaus,2017,3,21,3.517142857142857
Stanislaus,2017,4,32,6.0
Stanislaus,2017,5,24,6.151666666666667
Stanislaus,2017,6,28,3.8189285714285717
Stanislaus,2017,7,25,4.6512
Stanislaus,2017,8,22,4.423636363636364
Stanislaus,2017,9,27,10.766666666666666
Stanislaus,2017,10,47,5.646595744680851
Stanislaus,2017,11,54,11.023518518518518
Stanislaus,2017,12,59,9.944576271186442
Stanislaus,2018,1,23,6.753043478260869
Stanislaus,2018,2,64,4.82828125
Stanislaus,2018,3,15,3.2560000000000002
Stanislaus,2018,4,25,3.3132
Stanislaus,2018,5,31,5.209354838709678
Stanislaus,2018,6,28,4.152857142857143
Stanislaus,2018,7,9,2.7555555555555555
Stanislaus,2018,8,25,2.7572
Stanislaus,2018,9,26,9.933076923076923
Stanislaus,2018,10,25,3.45
Stanislaus,2018,11,22,5.655454545454545
Stanislaus,2018,12,46,6.47804347826087
Stanislaus,2019,1,13,3.2515384615384617
Stanislaus,2019,2,5,3.656
Stanislaus,2019,3,28,3.942142857142857
Stanislaus,2019,4,22,3.223181818181818
Stanislaus,2019,5,25,5.756799999999999
Stanislaus,2019,6,59,3.856101694915254
Stanislaus,2019,7,32,6.6721875
Stanislaus,2019,8,17,2.206470588235294
Stanislaus,2019,9,16,3.620625
Stanislaus,2019,10,20,9.001999999999999
Stanislaus,2019,11,42,5.087142857142857
Stanislaus,2019,12,19,3.5536842105263156
Stanislaus,2020,1,14,4.0685714285714285
Stanislaus,2020,2,49,4.035306122448979
Stanislaus,2020,3,40,9.03425
Stanislaus,2020,4,27,6.058518518518518
Stanislaus,2020,5,23,3.316086956521739
Stanislaus,2020,6,36,3.4883333333333333
Stanislaus,2020,7,22,3.0995454545454546
Stanislaus,2020,8,3036,24.40202239789196
Stanislaus,2020,9,25,2.7512
Stanislaus,2020,10,10,4.326
Stanislaus,2020,11,39,3.1484615384615386
Stanislaus,2020,12,17,4.37764705882353
Sutter,2015,1,6,2.2983333333333333
Sutter,2015,2,16,4.585
Sutter,2015,3,35,8.120285714285714
Sutter,2015,4,14,3.970714285714286
Sutter,2015,5,6,6.146666666666667
Sutter,2015,6,9,6.666666666666667
Sutter,2015,7,3,7.6066666666666665
Sutter,2015,8,18,9.335
Sutter,2015,9,33,8.926363636363636
Sutter,2015,10,104,12.858942307692306
Sutter,2015,11,33,7.906060606060605
Sutter,2015,12,5,4.514
Sutter,2016,2,11,4.017272727272727
Sutter,2016,3,7,4.395714285714286
Sutter,2016,4,31,6.40483870967742
Sutter,2016,5,2,0.78
Sutter,2016,6,6,8.531666666666666
Sutter,2016,7,12,6.81
Sutter,2016,8,24,8.513333333333334
Sutter,2016,9,86,9.593255813953489
Sutter,2016,10,111,9.296396396396398
Sutter,2016,11,65,10.962153846153846
Sutter,2016,12,4,4.5024999999999995
Sutter,2017,2,2,2.325
Sutter,2017,3,3,3.77
Sutter,2017,4,18,4.621666666666666
Sutter,2017,5,27,7.34
Sutter,2017,6,7,7.140000000000001
Sutter,2017,7,28,8.826071428571428
Sutter,2017,8,33,9.32
Sutter,2017,9,67,6.728208955223881
Sutter,2017,10,65,6.011692307692307
Sutter,2017,11,22,8.092727272727272
Sutter,2017,12,20,26.0135
Sutter,2018,1,2,6.78
Sutter,2018,2,75,6.587466666666667
Sutter,2018,3,14,4.440714285714286
Sutter,2018,4,44,5.720909090909091
Sutter,2018,5,30,7.626
Sutter,2018,6,20,7.125
Sutter,2018,7,13,9.524615384615384
Sutter,2018,8,32,6.786875
Sutter,2018,9,84,7.555119047619048
Sutter,2018,10,100,6.1787
Sutter,2018,11,25,8.115599999999999
Sutter,2018,12,21,6.350952380952381
Sutter,2019,1,3,6.766666666666667
Sutter,2019,2,20,7.948
Sutter,2019,3,7,5.28
Sutter,2019,4,25,5.1732000000000005
Sutter,2019,5,21,3.9785714285714286
Sutter,2019,6,33,6.9757575757575765
Sutter,2019,7,35,8.08657142857143
Sutter,2019,8,14,7.352142857142858
Sutter,2019,9,63,6.648412698412699
Sutter,2019,10,112,5.955892857142857
Sutter,2019,11,98,8.82204081632653
Sutter,2019,12,1,2.23
Sutter,2020,1,11,3.421818181818182
Sutter,2020,2,128,10.224140625
Sutter,2020,3,42,6.515238095238095
Sutter,2020,4,42,10.771904761904763
Sutter,2020,5,13,5.06923076923077
Sutter,2020,6,41,8.057560975609757
Sutter,2020,7,31,8.410645161290324
Sutter,2020,8,11,7.288181818181818
Sutter,2020,9,2,6.71
Sutter,2020,10,91,9.028241758241757
Sutter,2020,11,102,8.759803921568627
Sutter,2020,12,60,10.085666666666667
Tehama,2015,1,17,5.035294117647059
Tehama,2015,2,10,5.7829999999999995
Tehama,2015,3,18,2.937777777777778
Tehama,2015,4,6,2.14
Tehama,2015,5,1,8.9
Tehama,2015,7,3,2.8033333333333332
Tehama,2015,9,2,6.07
Tehama,2015,11,9,3.5622222222222226
Tehama,2015,12,2,1.8399999999999999
Tehama,2016,2,5,3.418
Tehama,2016,3,7,2.3314285714285714
Tehama,2016,4,1,6.93
Tehama,2016,5,5,2.568
Tehama,2016,6,21,20.357142857142858
Tehama,2016,7,1,5.93
Tehama,2016,8,2,4.1850000000000005
Tehama,2016,9,2,0.655
Tehama,2016,10,12,9.59
Tehama,2016,11,4,3.0175
Tehama,2016,12,7,8.484285714285715
Tehama,2017,1,3,4.1066666666666665
Tehama,2017,3,8,3.79
Tehama,2017,4,2,2.59
Tehama,2017,5,7,9.317142857142857
Tehama,2017,6,7,8.638571428571428
Tehama,2017,7,4,13.815
Tehama,2017,8,6,12.306666666666667
Tehama,2017,9,17,2.958235294117647
Tehama,2017,10,42,4.064285714285715
Tehama,2017,11,24,25.00375
Tehama,2017,12,5,3.308
Tehama,2018,1,6,5.656666666666666
Tehama,2018,2,51,5.847254901960784
Tehama,2018,3,7,3.6471428571428572
Tehama,2018,4,10,3.652
Tehama,2018,5,19,5.814210526315789
Tehama,2018,6,98,9.453673469387756
Tehama,2018,7,10,6.064
Tehama,2018,9,9,129.74444444444444
Tehama,2018,10,96,10.064895833333333
Tehama,2018,11,2,3.0949999999999998
Tehama,2018,12,14,4.514285714285714
Tehama,2019,1,3,2.6999999999999997
Tehama,2019,2,1,1.61
Tehama,2019,3,12,2.705
Tehama,2019,4,78,12.89653846153846
Tehama,2019,5,69,9.205797101449276
Tehama,2019,6,55,6.652909090909091
Tehama,2019,7,59,20.185593220338983
Tehama,2019,8,1,2.82
Tehama,2019,9,610,25.689901639344264
Tehama,2019,10,11,3.309090909090909
Tehama,2019,11,143,21.185034965034966
Tehama,2019,12,2,8.57
Tehama,2020,1,17,3.1252941176470586
Tehama,2020,2,85,7.284588235294117
Tehama,2020,3,24,4.148333333333333
Tehama,2020,4,30,4.631666666666666
Tehama,2020,5,7,11.068571428571428
Tehama,2020,6,6,4.803333333333334
Tehama,2020,7,5,6.792
Tehama,2020,8,6674,14.9836290080911
Tehama,2020,9,9369,18.40386060411997
Tehama,2020,10,613,6.053393148450245
Tehama,2020,11,41,7.476341463414635
Tehama,2020,12,26,5.617692307692308
Trinity,2015,1,8,3.86
Trinity,2015,2,7,6.268571428571429
Trinity,2015,4,6,4.571666666666666
Trinity,2015,5,1,1.07
Trinity,2015,6,93,8.43225806451613
Trinity,2015,7,229,22.209126637554586
Trinity,2015,8,12613,6.74611749781971
Trinity,2015,9,615,9.904634146341465
Trinity,2015,10,40,3.107
Trinity,2015,11,29,5.89448275862069
Trinity,2015,12,10,5.567
Trinity,2016,2,24,20.405833333333334
Trinity,2016,3,1,0.79
Trinity,2016,4,6,5.005
Trinity,2016,5,4,1.8325
Trinity,2016,8,2,1.38
Trinity,2016,9,1,0.65
Trinity,2016,10,12,5.834166666666667
Trinity,2016,11,56,4.121607142857143
Trinity,2016,12,5,2.844
Trinity,2017,1,1,1.85
Trinity,2017,3,2,7.64
Trinity,2017,4,2,2.51
Trinity,2017,5,3,4.733333333333333
Trinity,2017,7,1,7.51
Trinity,2017,8,424,7.346627358490566
Trinity,2017,9,1786,9.522026875699888
Trinity,2017,10,542,11.12090405904059
Trinity,2017,11,18,2.86
Trinity,2017,12,4,6.842499999999999
Trinity,2018,1,2,5.02
Trinity,2018,2,21,10.682380952380953
Trinity,2018,3,2,8.405000000000001
Trinity,2018,4,4,4.03
Trinity,2018,6,2,1.7799999999999998
Trinity,2018,7,229,12.750960698689957
Trinity,2018,8,1454,18.100178817056396
Trinity,2018,9,637,9.731098901098902
Trinity,2018,10,4,4.772500000000001
Trinity,2018,12,16,3.70875
Trinity,2019,1,16,6.4375
Trinity,2019,4,2,4.615
Trinity,2019,5,1,1.93
Trinity,2019,6,102,15.942549019607842
Trinity,2019,7,2,2.9699999999999998
Trinity,2019,8,1,0.75
Trinity,2019,9,158,23.021708860759492
Trinity,2019,10,10,5.517
Trinity,2019,12,4,3.7375000000000003
Trinity,2020,1,15,2.572
Trinity,2020,2,14,5.4
Trinity,2020,3,6,4.945
Trinity,2020,4,16,39.276875
Trinity,2020,5,2,0.8899999999999999
Trinity,2020,7,120,10.9835
Trinity,2020,8,1054,8.473159392789375
Trinity,2020,9,22082,20.145309754551217
Trinity,2020,10,5166,7.168637243515293
Trinity,2020,11,95,7.5256842105263155
Trinity,2020,12,16,5.920625
Tulare,2015,1,23,4.334782608695653
Tulare,2015,2,55,5.201818181818182
Tulare,2015,3,65,6.303846153846154
Tulare,2015,4,43,7.092790697674419
Tulare,2015,5,18,6.365
Tulare,2015,6,37,4.675945945945946
Tulare,2015,7,90,6.787222222222223
Tulare,2015,8,762,10.225459317585303
Tulare,2015,9,288,5.074548611111111
Tulare,2015,10,74,8.141216216216216
Tulare,2015,11,33,4.40060606060606
Tulare,2015,12,17,7.437647058823529
Tulare,2016,1,15,3.3819999999999997
Tulare,2016,2,73,5.583561643835616
Tulare,2016,3,43,6.359534883720929
Tulare,2016,4,46,6.983478260869566
Tulare,2016,5,52,5.3003846153846155
Tulare,2016,6,162,5.210432098765432
Tulare,2016,7,55,4.763999999999999
Tulare,2016,8,1245,24.602642570281127
Tulare,2016,9,163,8.465889570552148
Tulare,2016,10,398,12.994221105527638
Tulare,2016,11,619,12.66476575121163
Tulare,2016,12,23,8.572173913043478
Tulare,2017,1,11,3.0572727272727276
Tulare,2017,2,27,4.782592592592592
Tulare,2017,3,68,7.766470588235294
Tulare,2017,4,45,7.558222222222223
Tulare,2017,5,41,6.482195121951219
Tulare,2017,6,320,18.23540625
Tulare,2017,7,1164,21.848513745704466
Tulare,2017,8,771,24.15242542153048
Tulare,2017,9,1689,9.419911190053286
Tulare,2017,10,2103,10.71752258678079
Tulare,2017,11,119,14.057899159663867
Tulare,2017,12,53,7.82566037735849
Tulare,2018,1,45,6.536222222222222
Tulare,2018,2,60,8.7895
Tulare,2018,3,53,9.645094339622641
Tulare,2018,4,48,9.106250000000001
Tulare,2018,5,48,6.672499999999999
Tulare,2018,6,48,5.351458333333333
Tulare,2018,7,38,7.622631578947369
Tulare,2018,8,58,4.555172413793104
Tulare,2018,9,48,4.905208333333333
Tulare,2018,10,347,7.631873198847262
Tulare,2018,11,982,7.010549898167006
Tulare,2018,12,12,8.900833333333333
Tulare,2019,1,13,4.5515384615384615
Tulare,2019,2,25,4.1512
Tulare,2019,3,69,7.609420289855072
Tulare,2019,4,32,5.5121875
Tulare,2019,5,32,6.9859374999999995
Tulare,2019,6,183,9.042622950819672
Tulare,2019,7,87,4.934022988505747
Tulare,2019,8,274,8.867043795620438
Tulare,2019,9,399,8.450426065162906
Tulare,2019,10,102,6.559901960784313
Tulare,2019,11,108,8.550370370370372
Tulare,2019,12,29,16.05
Tulare,2020,1,41,7.4087804878048775
Tulare,2020,2,39,4.425128205128205
Tulare,2020,3,84,6.3480952380952385
Tulare,2020,4,50,5.7341999999999995
Tulare,2020,5,75,5.323333333333333
Tulare,2020,6,74,9.605675675675677
Tulare,2020,7,42,6.660714285714286
Tulare,2020,8,3452,30.814910196987256
Tulare,2020,9,13098,22.67446251336082
Tulare,2020,10,3368,12.856668646080761
Tulare,2020,11,259,7.700463320463321
Tulare,2020,12,54,10.43425925925926
Tuolumne,2015,2,1,1.05
Tuolumne,2015,3,9,6.417777777777778
Tuolumne,2015,4,2,1.085
Tuolumne,2015,7,9,1.9666666666666666
Tuolumne,2015,8,30,2.7356666666666665
Tuolumne,2015,9,59,12.139661016949153
Tuolumne,2015,10,20,2.633
Tuolumne,2015,11,285,11.47280701754386
Tuolumne,2015,12,104,12.942692307692308
Tuolumne,2016,1,7,2.85
Tuolumne,2016,2,5,3.2079999999999997
Tuolumne,2016,3,2,3.86
Tuolumne,2016,6,3,2.063333333333333
Tuolumne,2016,7,2,5.06
Tuolumne,2016,8,5,19.44
Tuolumne,2016,9,46,47.14804347826087
Tuolumne,2016,10,2,4.125
Tuolumne,2016,11,74,4.4698648648648645
Tuolumne,2016,12,30,16.891666666666666
Tuolumne,2017,1,6,26.305000000000003
Tuolumne,2017,2,3,7.733333333333334
Tuolumne,2017,3,37,17.324594594594593
Tuolumne,2017,4,4,1.9100000000000001
Tuolumne,2017,5,5,29.22
Tuolumne,2017,6,4,0.65
Tuolumne,2017,7,3,1.0233333333333334
Tuolumne,2017,8,59,4.073898305084746
Tuolumne,2017,9,265,10.112830188679245
Tuolumne,2017,10,125,3.57056
Tuolumne,2017,11,73,12.133972602739725
Tuolumne,2018,1,103,5.190970873786408
Tuolumne,2018,2,21,10.773333333333333
Tuolumne,2018,3,14,3.9435714285714285
Tuolumne,2018,4,2,1.525
Tuolumne,2018,5,1,18.3
Tuolumne,2018,6,21,23.475714285714286
Tuolumne,2018,7,9,10.52111111111111
Tuolumne,2018,8,2553,15.964531923227574
Tuolumne,2018,9,96,3.1927083333333335
Tuolumne,2018,10,78,8.73102564102564
Tuolumne,2018,11,28,14.913571428571428
Tuolumne,2018,12,9,1.9366666666666665
Tuolumne,2019,1,26,7.641923076923077
Tuolumne,2019,4,5,2.774
Tuolumne,2019,5,7,4.734285714285714
Tuolumne,2019,6,2,5.68
Tuolumne,2019,7,6,16.686666666666664
Tuolumne,2019,8,10,1.8370000000000002
Tuolumne,2019,9,92,6.2177173913043475
Tuolumne,2019,10,31,6.59741935483871
Tuolumne,2019,11,19,5.656315789473684
Tuolumne,2019,12,34,14.418823529411766
Tuolumne,2020,1,232,31.075258620689656
Tuolumne,2020,2,26,4.370384615384615
Tuolumne,2020,3,28,9.732857142857144
Tuolumne,2020,5,1,2.87
Tuolumne,2020,7,7,6.452857142857143
Tuolumne,2020,8,256,6.0220703125
Tuolumne,2020,9,347,2.7270028818443803
Tuolumne,2020,10,209,3.1685645933014355
Tuolumne,2020,11,23,1.2917391304347827
Tuolumne,2020,12,18,2.4055555555555554
Ventura,2015,1,16,2.3956250000000003
Ventura,2015,2,26,3.9192307692307695
Ventura,2015,3,40,3.8674999999999997
Ventura,2015,4,20,1.4775
Ventura,2015,5,7,1.2157142857142857
Ventura,2015,6,27,33.93592592592592
Ventura,2015,7,17,3.383529411764706
Ventura,2015,8,30,17.564
Ventura,2015,9,21,0.5528571428571428
Ventura,2015,10,31,0.5851612903225807
Ventura,2015,11,28,1.9542857142857142
Ventura,2015,12,46,32.62282608695652
Ventura,2016,1,11,2.022727272727273
Ventura,2016,2,28,1.952142857142857
Ventura,2016,3,11,1.6481818181818182
Ventura,2016,4,19,3.8489473684210522
Ventura,2016,5,10,13.028
Ventura,2016,6,21,9.142857142857142
Ventura,2016,7,299,10.567023411371236
Ventura,2016,8,26,0.45269230769230767
Ventura,2016,9,13,0.5853846153846154
Ventura,2016,10,16,0.655625
Ventura,2016,11,14,0.4907142857142857
Ventura,2016,12,6,0.6583333333333333
Ventura,2017,1,20,6.5585
Ventura,2017,2,19,7.503157894736842
Ventura,2017,3,28,3.226785714285714
Ventura,2017,4,22,4.6068181818181815
Ventura,2017,5,17,11.464117647058824
Ventura,2017,6,18,1.5033333333333334
Ventura,2017,7,25,2.5156
Ventura,2017,8,13,0.4876923076923077
Ventura,2017,9,13,0.7023076923076922
Ventura,2017,10,23,5.80304347826087
Ventura,2017,11,7,0.66
Ventura,2017,12,7646,31.008412241695005
Ventura,2018,1,22,2.514090909090909
Ventura,2018,2,23,2.8278260869565215
Ventura,2018,3,9,1.0566666666666666
Ventura,2018,4,26,1.705769230769231
Ventura,2018,5,14,15.924285714285714
Ventura,2018,6,19,3.4478947368421053
Ventura,2018,7,11,1.708181818181818
Ventura,2018,8,14,0.5742857142857142
Ventura,2018,9,16,5.3549999999999995
Ventura,2018,10,17,1.371764705882353
Ventura,2018,11,766,23.561409921671018
Ventura,2018,12,34,4.330588235294118
Ventura,2019,1,36,4.0025
Ventura,2019,2,9,2.9244444444444446
Ventura,2019,3,16,2.425
Ventura,2019,4,16,1.134375
Ventura,2019,5,18,20.46277777777778
Ventura,2019,6,8,0.4325
Ventura,2019,7,30,4.698999999999999
Ventura,2019,8,31,1.3612903225806452
Ventura,2019,9,23,1.1143478260869564
Ventura,2019,10,47,4.567021276595745
Ventura,2019,11,157,9.526433121019108
Ventura,2019,12,14,4.298571428571429
Ventura,2020,1,31,4.188709677419355
Ventura,2020,2,27,4.583333333333333
Ventura,2020,3,17,2.0811764705882356
Ventura,2020,4,14,2.3792857142857144
Ventura,2020,5,37,5.081621621621621
Ventura,2020,6,36,2.318888888888889
Ventura,2020,7,38,3.1276315789473688
Ventura,2020,8,43,3.127441860465116
Ventura,2020,9,34,0.7020588235294118
Ventura,2020,10,24,1.025
Ventura,2020,11,43,2.701395348837209
Ventura,2020,12,39,9.565384615384616
Yolo,2015,1,16,5.153125
Yolo,2015,2,16,4.050625
Yolo,2015,3,17,7.562941176470588
Yolo,2015,4,1,3.97
Yolo,2015,5,2,3.99
Yolo,2015,6,4,8.5625
Yolo,2015,7,94,20.242978723404253
Yolo,2015,8,150,28.3888
Yolo,2015,9,6,5.59
Yolo,2015,10,23,4.008260869565217
Yolo,2015,11,24,3.20375
Yolo,2015,12,12,3.456666666666667
Yolo,2016,1,1,0.69
Yolo,2016,2,18,4.536111111111111
Yolo,2016,3,11,9.47090909090909
Yolo,2016,4,3,6.45
Yolo,2016,5,4,3.9225000000000003
Yolo,2016,6,4,6.1850000000000005
Yolo,2016,7,9,5.732222222222223
Yolo,2016,8,129,5.384496124031008
Yolo,2016,9,19,4.846842105263158
Yolo,2016,10,24,5.38
Yolo,2016,11,16,8.880625
Yolo,2016,12,4,3.8575
Yolo,2017,2,1,5.41
Yolo,2017,3,13,7.351538461538462
Yolo,2017,4,5,1.7719999999999998
Yolo,2017,5,13,5.274615384615386
Yolo,2017,6,13,7.851538461538461
Yolo,2017,7,51,6.354509803921569
Yolo,2017,8,38,6.959736842105264
Yolo,2017,9,20,7.135
Yolo,2017,10,30,7.518
Yolo,2017,11,26,4.869230769230769
Yolo,2017,12,10,2.622
Yolo,2018,1,9,6.045555555555556
Yolo,2018,2,30,3.292333333333333
Yolo,2018,3,13,3.835384615384615
Yolo,2018,4,15,3.8513333333333337
Yolo,2018,5,4,2.9025
Yolo,2018,6,7,6.942857142857143
Yolo,2018,7,1446,19.40765560165975
Yolo,2018,8,6,5.1883333333333335
Yolo,2018,9,37,9.662432432432432
Yolo,2018,10,42,8.427380952380952
Yolo,2018,11,8,10.6225
Yolo,2018,12,14,4.481428571428571
Yolo,2019,1,5,4.686
Yolo,2019,2,8,4.78375
Yolo,2019,3,6,3.581666666666667
Yolo,2019,4,31,6.674838709677419
Yolo,2019,5,13,3.5615384615384613
Yolo,2019,6,40,7.29825
Yolo,2019,7,16,7.235
Yolo,2019,8,5,3.656
Yolo,2019,9,12,6.232499999999999
Yolo,2019,10,19,5.091578947368421
Yolo,2019,11,57,10.151754385964912
Yolo,2019,12,2,2.77
Yolo,2020,1,14,4.345714285714286
Yolo,2020,2,71,4.942112676056338
Yolo,2020,3,37,3.5256756756756755
Yolo,2020,4,24,4.6554166666666665
Yolo,2020,5,6,5.838333333333334
Yolo,2020,6,10,10.02
Yolo,2020,7,33,8.341212121212122
Yolo,2020,8,1683,17.705531788472964
Yolo,2020,10,15,17.86
Yolo,2020,11,85,6.341176470588235
Yolo,2020,12,45,4.722888888888889
Yuba,2015,1,6,3.9116666666666666
Yuba,2015,2,4,4.2524999999999995
Yuba,2015,3,18,4.827222222222222
Yuba,2015,4,5,6.35
Yuba,2015,5,4,5.3075
Yuba,2015,6,15,35.768
Yuba,2015,7,6,1.6333333333333335
Yuba,2015,8,13,27.553846153846152
Yuba,2015,9,24,5.887083333333333
Yuba,2015,10,34,9.221764705882354
Yuba,2015,11,23,9.503913043478262
Yuba,2015,12,3,2.6233333333333335
Yuba,2016,1,7,1.7714285714285716
Yuba,2016,2,1,2.32
Yuba,2016,3,8,6.1775
Yuba,2016,4,9,8.405555555555557
Yuba,2016,5,15,6.227333333333333
Yuba,2016,6,2,3.21
Yuba,2016,7,4,8.035
Yuba,2016,8,8,4.29
Yuba,2016,9,32,10.6421875
Yuba,2016,10,30,7.932333333333333
Yuba,2016,11,26,5.1911538461538465
Yuba,2016,12,1,5.26
Yuba,2017,2,1,2.15
Yuba,2017,3,5,2.854
Yuba,2017,4,1,1.58
Yuba,2017,5,12,8.714166666666666
Yuba,2017,6,4,2.705
Yuba,2017,7,16,4.45
Yuba,2017,8,21,11.567619047619049
Yuba,2017,9,21,7.2004761904761905
Yuba,2017,10,364,14.370384615384614
Yuba,2017,11,19,5.688421052631579
Yuba,2017,12,7,5.724285714285714
Yuba,2018,1,5,3.276
Yuba,2018,2,8,2.10875
Yuba,2018,3,6,3.078333333333333
Yuba,2018,4,33,7.0148484848484856
Yuba,2018,5,4,3.25
Yuba,2018,6,13,4.280769230769231
Yuba,2018,7,6,4.873333333333334
Yuba,2018,8,12,7.206666666666666
Yuba,2018,9,51,11.300196078431371
Yuba,2018,10,50,6.4914
Yuba,2018,11,8,4.9775
Yuba,2018,12,10,4.215999999999999
Yuba,2019,1,2,1.525
Yuba,2019,2,1,4.68
Yuba,2019,3,21,6.292380952380953
Yuba,2019,4,46,4.092391304347826
Yuba,2019,5,12,4.161666666666666
Yuba,2019,6,10,20.05
Yuba,2019,7,1,2.53
Yuba,2019,8,16,8.065625
Yuba,2019,9,18,6.318333333333333
Yuba,2019,10,41,5.078048780487805
Yuba,2019,11,30,6.957666666666666
Yuba,2019,12,13,4.883846153846154
Yuba,2020,1,3,4.57
Yuba,2020,2,35,5.376571428571428
Yuba,2020,3,49,6.307346938775511
Yuba,2020,4,34,6.882941176470588
Yuba,2020,5,28,9.55642857142857
Yuba,2020,6,15,8.426
Yuba,2020,7,12,5.645833333333333
Yuba,2020,8,5,4.192
Yuba,2020,9,56,11.696071428571429
Yuba,2020,10,44,9.207045454545455
Yuba,2020,11,52,9.647884615384616
Yuba,2020,12,11,10.074545454545454
